1008.6,1005.9,1003,1005.8,14.7,5.4,5.8,13.6,10.5,10.1,89,45,55,63,0.8,4.4,2.4,2.5,0,6,0,2,32,27
1004,1002.6,998.2,1001.6,15.1,4.7,4.8,14,10.6,10,63,29,43,45,0.8,2.4,2.4,1.9,4,1,0,1.7,27,37
994.6,989.9,992.2,992.2,19.8,7,8.2,19.2,13.4,13.6,61,32,59,51,0.8,2.4,2.4,1.9,6,10,10,8.7,37,31
993.9,997.1,996.8,995.9,13.4,9.3,10.3,10.2,9.3,9.8,92,87,88,89,2.4,2.4,0.8,1.9,10,10,8,9.3,31,27
996.6,996.6,996.9,996.7,20.3,7.9,10,20,14.4,14.7,69,47,65,60,0.8,2.4,2.4,1.9,3,5,0,2.7,27,30
996.2,994.6,994.5,995.1,25.4,12.3,12.7,24.2,18.6,18.5,70,38,49,52,2.4,2.4,2.4,2.4,2,3,0,1.7,30,19
996,995.6,997.3,996.3,26,14.5,16.2,25.2,19,19.9,51,30,47,43,2.4,2.4,4.4,3,0,0,4,1.3,19,23
1001.2,1001.6,1002.4,1001.7,24.2,14.4,14.8,23.1,18.1,18.5,62,40,38,47,0.8,2.4,4.4,2.5,5,7,2,4.7,23,21
1005.7,1005.6,1006.6,1006,24.5,13.2,14.1,23.9,17.6,18.3,60,30,44,45,2.4,2.4,2.4,2.4,1,5,4,3.3,21,29
1009.6,1007.4,1003.9,1007,17.6,7.1,7.3,16,12.4,12,79,43,54,59,0.8,2.4,0.8,1.4,2,5,0,2.3,29,30
1000.6,1004,1006.6,1003.7,12.5,6.4,7.2,8.6,7.4,7.7,77,49,47,58,2.4,2.4,2.4,2.4,9,7,4,6.7,30,21
1009.6,1008.5,1008.8,1009,14.1,1.3,2.6,12.8,10.2,9,75,40,44,53,0.8,2.4,0.8,1.4,1,3,0,1.3,21,40
1009.6,1007.7,1007.2,1008.2,17.9,3.2,5.2,16.8,11.4,11.2,65,33,52,50,0.8,2.4,0.8,1.4,0,0,0,0,40,36
1008.4,1007.1,1005.4,1007,21.9,6.8,9.2,20.8,15.5,15.3,60,31,40,44,0.8,2.4,0.8,1.4,0,0,0,0,36,30
1007.5,1007.8,1010,1008.4,21.5,9.7,10.6,20.4,14.9,15.2,64,40,51,52,2.4,2.4,2.4,2.4,0,6,1,2.3,30,28
1010.6,1008.1,1005.9,1008.2,20.2,8.3,11.4,19,14.8,15,63,43,55,54,4.4,2.4,4.4,3.7,0,4,0,1.3,28,23
1003.1,1000.8,1000.3,1001.4,24.9,10.4,11.4,24.1,16.8,17.3,66,30,39,45,4.4,2.4,6.7,4.5,0,0,0,0,23,18
1002.6,1001.5,1001.7,1001.9,24.5,12.8,15,24.2,17.7,18.7,40,27,29,32,4.4,2.4,4.4,3.7,0,0,0,0,18,15
1001.7,1000.2,999.5,1000.5,24.5,13.6,14.8,24,18.2,18.8,37,21,33,30,6.7,4.4,2.4,4.5,0,5,8,4.3,15,19
1000,1000.7,1001.2,1000.6,18.2,11.8,12.9,13.8,11.8,12.6,58,67,72,66,2.4,4.4,4.4,3.7,8,9,7,8,19,20
1000.1,999.3,999,999.5,16.4,9.6,10.3,15.4,11.1,12,94,57,89,80,0.8,2.4,2.4,1.9,7,7,9,7.7,20,22
996.7,998.3,1002.4,999.1,15,8.9,10,13.4,9.4,10.6,90,45,50,62,2.4,6.7,2.4,3.8,10,9,4,7.7,22,12
1002.1,1000.2,1001.3,1001.2,11.6,5.4,6.6,10.6,7.2,7.9,66,55,89,70,2.4,4.4,4.4,3.7,6,7,10,7.7,12,16
1002.8,1003.9,1007,1004.6,16,6.9,8.6,14.1,12.4,11.9,85,69,65,73,4.4,2.4,2.4,3,9,8,6,7.7,16,18
1010.2,1010.1,1009.3,1009.9,19.7,6.5,8.3,18.7,12.6,13.1,81,37,56,58,2.4,2.4,0.8,1.9,0,4,0,1.3,18,27
1008,1004.4,1001.7,1004.7,21.1,7.4,11,20.6,15,15.4,64,38,54,52,2.4,2.4,2.4,2.4,0,1,0,0.3,27,23
999.9,1000.7,1004.5,1001.7,23.3,8.8,11.6,15.2,13,13.2,65,79,51,65,0.8,2.4,2.4,1.9,0,9,5,4.7,23,18
